seed,class_name,original_idx,path,relpath
42,Donut,3132,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279383__lot_lot17149__wafer_21.0.png,Donut\idx_279383__lot_lot17149__wafer_21.0.png
42,Donut,3029,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_054384__lot_lot4395__wafer_5.0.png,Donut\idx_054384__lot_lot4395__wafer_5.0.png
42,Donut,3358,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_683877__lot_lot42367__wafer_22.0.png,Donut\idx_683877__lot_lot42367__wafer_22.0.png
42,Donut,3131,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279382__lot_lot17149__wafer_20.0.png,Donut\idx_279382__lot_lot17149__wafer_20.0.png
42,Donut,3210,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_280047__lot_lot17184__wafer_21.0.png,Donut\idx_280047__lot_lot17184__wafer_21.0.png
42,Donut,3172,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279764__lot_lot17169__wafer_17.0.png,Donut\idx_279764__lot_lot17169__wafer_17.0.png
42,Donut,3163,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279544__lot_lot17158__wafer_13.0.png,Donut\idx_279544__lot_lot17158__wafer_13.0.png
42,Donut,3257,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_404497__lot_lot24207__wafer_21.0.png,Donut\idx_404497__lot_lot24207__wafer_21.0.png
42,Donut,3063,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_278731__lot_lot17115__wafer_16.0.png,Donut\idx_278731__lot_lot17115__wafer_16.0.png
42,Donut,3088,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279062__lot_lot17130__wafer_25.0.png,Donut\idx_279062__lot_lot17130__wafer_25.0.png
42,Donut,3148,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279513__lot_lot17155__wafer_8.0.png,Donut\idx_279513__lot_lot17155__wafer_8.0.png
42,Donut,3366,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_726359__lot_lot44085__wafer_14.0.png,Donut\idx_726359__lot_lot44085__wafer_14.0.png
42,Donut,3149,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279515__lot_lot17155__wafer_10.0.png,Donut\idx_279515__lot_lot17155__wafer_10.0.png
42,Donut,3304,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_679769__lot_lot42200__wafer_15.0.png,Donut\idx_679769__lot_lot42200__wafer_15.0.png
42,Donut,3083,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279051__lot_lot17130__wafer_14.0.png,Donut\idx_279051__lot_lot17130__wafer_14.0.png
42,Donut,3324,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_680998__lot_lot42250__wafer_22.0.png,Donut\idx_680998__lot_lot42250__wafer_22.0.png
42,Donut,3124,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279358__lot_lot17148__wafer_21.0.png,Donut\idx_279358__lot_lot17148__wafer_21.0.png
42,Donut,3364,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_691489__lot_lot42680__wafer_2.0.png,Donut\idx_691489__lot_lot42680__wafer_2.0.png
42,Donut,3066,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_278750__lot_lot17116__wafer_12.0.png,Donut\idx_278750__lot_lot17116__wafer_12.0.png
42,Donut,3212,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_280050__lot_lot17184__wafer_24.0.png,Donut\idx_280050__lot_lot17184__wafer_24.0.png
42,Donut,3138,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279398__lot_lot17150__wafer_11.0.png,Donut\idx_279398__lot_lot17150__wafer_11.0.png
42,Donut,3335,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_681664__lot_lot42277__wafer_13.0.png,Donut\idx_681664__lot_lot42277__wafer_13.0.png
42,Donut,3319,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_680762__lot_lot42240__wafer_12.0.png,Donut\idx_680762__lot_lot42240__wafer_12.0.png
42,Donut,3250,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_391602__lot_lot23518__wafer_3.0.png,Donut\idx_391602__lot_lot23518__wafer_3.0.png
42,Donut,3014,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_007906__lot_lot1417__wafer_12.0.png,Donut\idx_007906__lot_lot1417__wafer_12.0.png
42,Donut,3095,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279133__lot_lot17134__wafer_21.0.png,Donut\idx_279133__lot_lot17134__wafer_21.0.png
42,Donut,3077,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_278983__lot_lot17127__wafer_21.0.png,Donut\idx_278983__lot_lot17127__wafer_21.0.png
42,Donut,3115,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279288__lot_lot17145__wafer_1.0.png,Donut\idx_279288__lot_lot17145__wafer_1.0.png
42,Donut,3078,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_278984__lot_lot17127__wafer_22.0.png,Donut\idx_278984__lot_lot17127__wafer_22.0.png
42,Donut,3218,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_302170__lot_lot18489__wafer_20.0.png,Donut\idx_302170__lot_lot18489__wafer_20.0.png
42,Donut,3195,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279979__lot_lot17181__wafer_3.0.png,Donut\idx_279979__lot_lot17181__wafer_3.0.png
42,Donut,3150,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279516__lot_lot17155__wafer_11.0.png,Donut\idx_279516__lot_lot17155__wafer_11.0.png
42,Donut,3136,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279396__lot_lot17150__wafer_9.0.png,Donut\idx_279396__lot_lot17150__wafer_9.0.png
42,Donut,3273,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_639391__lot_lot40246__wafer_13.0.png,Donut\idx_639391__lot_lot40246__wafer_13.0.png
42,Donut,3277,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_673826__lot_lot41961__wafer_18.0.png,Donut\idx_673826__lot_lot41961__wafer_18.0.png
42,Donut,3061,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_278714__lot_lot17113__wafer_24.0.png,Donut\idx_278714__lot_lot17113__wafer_24.0.png
42,Donut,3336,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_681706__lot_lot42279__wafer_5.0.png,Donut\idx_681706__lot_lot42279__wafer_5.0.png
42,Donut,3020,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_008103__lot_lot1470__wafer_8.0.png,Donut\idx_008103__lot_lot1470__wafer_8.0.png
42,Donut,3100,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279197__lot_lot17137__wafer_11.0.png,Donut\idx_279197__lot_lot17137__wafer_11.0.png
42,Donut,3140,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279422__lot_lot17151__wafer_17.0.png,Donut\idx_279422__lot_lot17151__wafer_17.0.png
42,Donut,3279,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_673855__lot_lot41962__wafer_22.0.png,Donut\idx_673855__lot_lot41962__wafer_22.0.png
42,Donut,3282,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_674070__lot_lot41971__wafer_14.0.png,Donut\idx_674070__lot_lot41971__wafer_14.0.png
42,Donut,3292,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_674136__lot_lot41974__wafer_16.0.png,Donut\idx_674136__lot_lot41974__wafer_16.0.png
42,Donut,3135,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279392__lot_lot17150__wafer_5.0.png,Donut\idx_279392__lot_lot17150__wafer_5.0.png
42,Donut,3267,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_479635__lot_lot29699__wafer_21.0.png,Donut\idx_479635__lot_lot29699__wafer_21.0.png
42,Donut,3154,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279523__lot_lot17155__wafer_19.0.png,Donut\idx_279523__lot_lot17155__wafer_19.0.png
42,Donut,3153,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279522__lot_lot17155__wafer_17.0.png,Donut\idx_279522__lot_lot17155__wafer_17.0.png
42,Donut,3275,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_639394__lot_lot40246__wafer_16.0.png,Donut\idx_639394__lot_lot40246__wafer_16.0.png
42,Donut,3278,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_673852__lot_lot41962__wafer_19.0.png,Donut\idx_673852__lot_lot41962__wafer_19.0.png
42,Donut,3264,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_439891__lot_lot26738__wafer_11.0.png,Donut\idx_439891__lot_lot26738__wafer_11.0.png
42,Donut,3096,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279190__lot_lot17137__wafer_3.0.png,Donut\idx_279190__lot_lot17137__wafer_3.0.png
42,Donut,3006,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_007316__lot_lot490__wafer_13.0.png,Donut\idx_007316__lot_lot490__wafer_13.0.png
42,Donut,3326,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_681152__lot_lot42257__wafer_1.0.png,Donut\idx_681152__lot_lot42257__wafer_1.0.png
42,Donut,3034,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_068390__lot_lot5158__wafer_18.0.png,Donut\idx_068390__lot_lot5158__wafer_18.0.png
42,Donut,3290,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_674133__lot_lot41974__wafer_13.0.png,Donut\idx_674133__lot_lot41974__wafer_13.0.png
42,Donut,3023,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_031704__lot_lot3108__wafer_6.0.png,Donut\idx_031704__lot_lot3108__wafer_6.0.png
42,Donut,3109,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279259__lot_lot17141__wafer_23.0.png,Donut\idx_279259__lot_lot17141__wafer_23.0.png
42,Donut,3156,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279528__lot_lot17155__wafer_24.0.png,Donut\idx_279528__lot_lot17155__wafer_24.0.png
42,Donut,3289,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_674132__lot_lot41974__wafer_12.0.png,Donut\idx_674132__lot_lot41974__wafer_12.0.png
42,Donut,3205,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_280039__lot_lot17184__wafer_13.0.png,Donut\idx_280039__lot_lot17184__wafer_13.0.png
42,Donut,3248,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_391197__lot_lot23498__wafer_22.0.png,Donut\idx_391197__lot_lot23498__wafer_22.0.png
42,Donut,3074,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_278971__lot_lot17127__wafer_9.0.png,Donut\idx_278971__lot_lot17127__wafer_9.0.png
42,Donut,3211,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_280048__lot_lot17184__wafer_22.0.png,Donut\idx_280048__lot_lot17184__wafer_22.0.png
42,Donut,3221,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_317419__lot_lot19289__wafer_3.0.png,Donut\idx_317419__lot_lot19289__wafer_3.0.png
42,Donut,3152,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279521__lot_lot17155__wafer_16.0.png,Donut\idx_279521__lot_lot17155__wafer_16.0.png
42,Donut,3252,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_391615__lot_lot23518__wafer_16.0.png,Donut\idx_391615__lot_lot23518__wafer_16.0.png
42,Donut,3016,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_007934__lot_lot1419__wafer_3.0.png,Donut\idx_007934__lot_lot1419__wafer_3.0.png
42,Donut,3145,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279501__lot_lot17154__wafer_21.0.png,Donut\idx_279501__lot_lot17154__wafer_21.0.png
42,Donut,3345,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_682022__lot_lot42291__wafer_21.0.png,Donut\idx_682022__lot_lot42291__wafer_21.0.png
42,Donut,3028,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_049451__lot_lot4087__wafer_8.0.png,Donut\idx_049451__lot_lot4087__wafer_8.0.png
42,Donut,3161,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279542__lot_lot17158__wafer_11.0.png,Donut\idx_279542__lot_lot17158__wafer_11.0.png
42,Donut,3349,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_683107__lot_lot42336__wafer_5.0.png,Donut\idx_683107__lot_lot42336__wafer_5.0.png
42,Donut,3260,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_412720__lot_lot24564__wafer_16.0.png,Donut\idx_412720__lot_lot24564__wafer_16.0.png
42,Donut,3348,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_683018__lot_lot42332__wafer_16.0.png,Donut\idx_683018__lot_lot42332__wafer_16.0.png
42,Donut,3164,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279546__lot_lot17158__wafer_15.0.png,Donut\idx_279546__lot_lot17158__wafer_15.0.png
42,Donut,3022,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_028885__lot_lot2971__wafer_11.0.png,Donut\idx_028885__lot_lot2971__wafer_11.0.png
42,Donut,3125,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279359__lot_lot17148__wafer_22.0.png,Donut\idx_279359__lot_lot17148__wafer_22.0.png
42,Donut,3086,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279058__lot_lot17130__wafer_21.0.png,Donut\idx_279058__lot_lot17130__wafer_21.0.png
42,Donut,3387,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_769108__lot_lot45818__wafer_14.0.png,Donut\idx_769108__lot_lot45818__wafer_14.0.png
42,Donut,3241,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_386923__lot_lot23173__wafer_17.0.png,Donut\idx_386923__lot_lot23173__wafer_17.0.png
42,Donut,3202,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_280031__lot_lot17184__wafer_5.0.png,Donut\idx_280031__lot_lot17184__wafer_5.0.png
42,Donut,3039,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_082439__lot_lot5902__wafer_17.0.png,Donut\idx_082439__lot_lot5902__wafer_17.0.png
42,Donut,3089,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279064__lot_lot17131__wafer_3.0.png,Donut\idx_279064__lot_lot17131__wafer_3.0.png
42,Donut,3373,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_755041__lot_lot45247__wafer_21.0.png,Donut\idx_755041__lot_lot45247__wafer_21.0.png
42,Donut,3146,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279510__lot_lot17155__wafer_5.0.png,Donut\idx_279510__lot_lot17155__wafer_5.0.png
42,Donut,3356,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_683863__lot_lot42367__wafer_8.0.png,Donut\idx_683863__lot_lot42367__wafer_8.0.png
42,Donut,3176,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279770__lot_lot17169__wafer_23.0.png,Donut\idx_279770__lot_lot17169__wafer_23.0.png
42,Donut,3082,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279050__lot_lot17130__wafer_13.0.png,Donut\idx_279050__lot_lot17130__wafer_13.0.png
42,Donut,3388,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_770979__lot_lot45893__wafer_22.0.png,Donut\idx_770979__lot_lot45893__wafer_22.0.png
42,Donut,3139,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279399__lot_lot17150__wafer_13.0.png,Donut\idx_279399__lot_lot17150__wafer_13.0.png
42,Donut,3027,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_049448__lot_lot4087__wafer_5.0.png,Donut\idx_049448__lot_lot4087__wafer_5.0.png
42,Donut,3067,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_278757__lot_lot17116__wafer_19.0.png,Donut\idx_278757__lot_lot17116__wafer_19.0.png
42,Donut,3355,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_683679__lot_lot42359__wafer_2.0.png,Donut\idx_683679__lot_lot42359__wafer_2.0.png
42,Donut,3183,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279881__lot_lot17176__wafer_5.0.png,Donut\idx_279881__lot_lot17176__wafer_5.0.png
42,Donut,3312,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_680166__lot_lot42216__wafer_12.0.png,Donut\idx_680166__lot_lot42216__wafer_12.0.png
42,Donut,3272,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_639390__lot_lot40246__wafer_12.0.png,Donut\idx_639390__lot_lot40246__wafer_12.0.png
42,Donut,3360,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_683940__lot_lot42370__wafer_10.0.png,Donut\idx_683940__lot_lot42370__wafer_10.0.png
42,Donut,3181,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279843__lot_lot17174__wafer_17.0.png,Donut\idx_279843__lot_lot17174__wafer_17.0.png
42,Donut,3378,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_762905__lot_lot45566__wafer_4.0.png,Donut\idx_762905__lot_lot45566__wafer_4.0.png
42,Donut,3299,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_679577__lot_lot42192__wafer_23.0.png,Donut\idx_679577__lot_lot42192__wafer_23.0.png
42,Donut,3110,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279267__lot_lot17143__wafer_5.0.png,Donut\idx_279267__lot_lot17143__wafer_5.0.png
42,Donut,3313,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_680205__lot_lot42218__wafer_1.0.png,Donut\idx_680205__lot_lot42218__wafer_1.0.png
42,Donut,3333,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_681559__lot_lot42273__wafer_8.0.png,Donut\idx_681559__lot_lot42273__wafer_8.0.png
42,Donut,3311,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_680002__lot_lot42209__wafer_23.0.png,Donut\idx_680002__lot_lot42209__wafer_23.0.png
42,Donut,3246,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_391123__lot_lot23494__wafer_10.0.png,Donut\idx_391123__lot_lot23494__wafer_10.0.png
42,Donut,3054,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_276128__lot_lot16988__wafer_5.0.png,Donut\idx_276128__lot_lot16988__wafer_5.0.png
42,Donut,3259,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_404550__lot_lot24209__wafer_25.0.png,Donut\idx_404550__lot_lot24209__wafer_25.0.png
42,Donut,3116,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279309__lot_lot17145__wafer_22.0.png,Donut\idx_279309__lot_lot17145__wafer_22.0.png
42,Donut,3008,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_007335__lot_lot534__wafer_7.0.png,Donut\idx_007335__lot_lot534__wafer_7.0.png
42,Donut,3157,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279529__lot_lot17155__wafer_25.0.png,Donut\idx_279529__lot_lot17155__wafer_25.0.png
42,Donut,3199,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279988__lot_lot17181__wafer_12.0.png,Donut\idx_279988__lot_lot17181__wafer_12.0.png
42,Donut,3329,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_681297__lot_lot42262__wafer_21.0.png,Donut\idx_681297__lot_lot42262__wafer_21.0.png
42,Donut,3386,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_769084__lot_lot45817__wafer_15.0.png,Donut\idx_769084__lot_lot45817__wafer_15.0.png
42,Donut,3182,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279845__lot_lot17174__wafer_19.0.png,Donut\idx_279845__lot_lot17174__wafer_19.0.png
42,Donut,3097,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279192__lot_lot17137__wafer_6.0.png,Donut\idx_279192__lot_lot17137__wafer_6.0.png
42,Donut,3117,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279326__lot_lot17146__wafer_15.0.png,Donut\idx_279326__lot_lot17146__wafer_15.0.png
42,Donut,3247,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_391177__lot_lot23498__wafer_2.0.png,Donut\idx_391177__lot_lot23498__wafer_2.0.png
42,Donut,3184,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279891__lot_lot17176__wafer_15.0.png,Donut\idx_279891__lot_lot17176__wafer_15.0.png
42,Donut,3365,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_694433__lot_lot42799__wafer_4.0.png,Donut\idx_694433__lot_lot42799__wafer_4.0.png
42,Donut,3134,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279391__lot_lot17150__wafer_4.0.png,Donut\idx_279391__lot_lot17150__wafer_4.0.png
42,Donut,3251,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_391603__lot_lot23518__wafer_4.0.png,Donut\idx_391603__lot_lot23518__wafer_4.0.png
42,Donut,3269,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_512202__lot_lot31961__wafer_14.0.png,Donut\idx_512202__lot_lot31961__wafer_14.0.png
42,Donut,3069,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_278761__lot_lot17116__wafer_23.0.png,Donut\idx_278761__lot_lot17116__wafer_23.0.png
42,Donut,3019,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_007939__lot_lot1419__wafer_8.0.png,Donut\idx_007939__lot_lot1419__wafer_8.0.png
42,Donut,3231,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_361637__lot_lot21649__wafer_22.0.png,Donut\idx_361637__lot_lot21649__wafer_22.0.png
42,Donut,3374,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_755218__lot_lot45254__wafer_23.0.png,Donut\idx_755218__lot_lot45254__wafer_23.0.png
42,Donut,3318,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_680737__lot_lot42239__wafer_12.0.png,Donut\idx_680737__lot_lot42239__wafer_12.0.png
42,Donut,3169,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279754__lot_lot17168__wafer_3.0.png,Donut\idx_279754__lot_lot17168__wafer_3.0.png
42,Donut,3052,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_252319__lot_lot15646__wafer_13.0.png,Donut\idx_252319__lot_lot15646__wafer_13.0.png
42,Donut,3091,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_279099__lot_lot17133__wafer_12.0.png,Donut\idx_279099__lot_lot17133__wafer_12.0.png
42,Donut,3240,C:\Users\user\Desktop\MIR-WM811K\MIR-WM811K\Python\newdataset\train\Donut\idx_386908__lot_lot23173__wafer_2.0.png,Donut\idx_386908__lot_lot23173__wafer_2.0.png
